CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Complain,Satisfaction Score,Point Earned,Geography,Gender,Card Type,Exited
689,40,8,160272.27,1,1,0,49656.24,0,2,729,France,Male,SILVER,0
753,43,5,0.0,2,1,0,109881.71,0,5,834,France,Female,SILVER,0
432,42,9,152603.45,1,1,0,110265.24,1,3,437,France,Male,DIAMOND,1
797,31,9,0.0,2,1,1,24748.89,0,1,874,France,Male,PLATINUM,0
777,36,7,0.0,1,1,0,106472.34,0,2,537,France,Male,SILVER,0
653,55,2,70263.83,1,0,1,62347.71,0,1,644,Spain,Male,GOLD,0
598,38,6,0.0,2,0,0,173783.38,0,4,897,Spain,Female,PLATINUM,0
593,33,0,95927.04,1,1,0,199478.05,0,2,270,France,Female,DIAMOND,0
850,28,9,0.0,2,1,1,164864.67,0,4,891,France,Female,GOLD,0
747,37,9,135776.36,3,1,0,85470.45,1,4,965,Germany,Male,PLATINUM,1
654,36,2,0.0,2,1,1,146652.11,0,1,576,Spain,Female,PLATINUM,0
716,22,8,0.0,2,1,1,92606.98,0,2,655,France,Female,SILVER,0
435,54,3,0.0,1,1,0,156910.46,1,4,832,France,Male,SILVER,1
586,32,1,0.0,2,0,0,31635.99,0,5,934,France,Male,GOLD,0
662,39,5,139562.05,2,1,0,61636.22,0,4,871,France,Female,PLATINUM,0
750,37,2,113817.06,1,0,0,88333.74,0,5,998,Spain,Female,DIAMOND,0
658,31,7,123974.96,1,1,0,102153.75,0,3,226,France,Female,DIAMOND,0
759,31,8,0.0,2,1,1,99086.74,0,3,451,Spain,Male,PLATINUM,0
613,34,5,144094.2,1,1,0,44510.26,0,4,902,France,Male,DIAMOND,0
632,43,2,100013.51,1,1,0,24275.32,0,5,839,France,Male,SILVER,0
585,56,1,128472.8,1,1,0,186476.91,1,2,815,Spain,Female,GOLD,1
652,27,2,166527.88,2,0,1,146007.7,0,1,917,Germany,Male,SILVER,0
784,35,3,0.0,2,0,0,81483.64,0,2,469,Spain,Male,PLATINUM,0
570,50,5,129293.74,1,1,0,177805.44,1,4,988,Germany,Female,DIAMOND,1
655,27,2,131691.33,1,1,0,49480.66,0,1,411,France,Male,DIAMOND,0
654,54,5,0.0,2,0,1,47139.06,0,3,613,Spain,Female,SILVER,0
567,43,2,115643.58,2,0,0,174606.35,0,2,754,Spain,Male,DIAMOND,0
684,26,5,87098.91,1,0,0,106095.82,0,5,894,France,Female,PLATINUM,0
640,68,9,0.0,2,1,1,199493.38,0,4,763,France,Male,PLATINUM,0
544,45,6,0.0,2,0,1,151401.33,0,2,686,France,Female,DIAMOND,0
760,29,5,103607.24,2,0,1,86334.64,0,2,588,Germany,Male,GOLD,0
443,44,2,0.0,1,1,0,159165.7,0,3,351,France,Male,PLATINUM,0
619,43,1,125211.92,1,1,1,113410.49,0,5,657,France,Male,SILVER,0
744,43,10,147832.15,1,0,1,24234.11,0,3,982,France,Female,SILVER,0
687,35,8,0.0,2,1,0,10334.05,0,5,809,France,Male,PLATINUM,0
537,38,6,141786.78,1,0,1,147797.54,0,2,524,Spain,Female,GOLD,0
635,37,5,113488.68,1,1,0,95611.74,1,1,969,Germany,Male,PLATINUM,1
621,33,4,0.0,2,1,1,40299.23,0,4,914,Spain,Male,SILVER,0
593,32,3,0.0,2,1,1,151978.36,0,3,571,France,Female,GOLD,0
500,45,2,109162.82,1,1,1,126145.08,0,5,277,France,Male,PLATINUM,0
487,36,1,140137.15,1,1,0,194073.33,0,2,677,Spain,Female,DIAMOND,0
661,35,9,100107.99,1,1,0,83949.68,0,3,661,France,Male,GOLD,0
597,24,1,103219.47,1,1,0,60420.07,0,3,827,France,Female,GOLD,0
640,55,10,132436.34,1,1,0,978.66,0,3,890,France,Male,PLATINUM,0
589,50,4,0.0,2,0,1,182076.97,0,4,441,France,Female,PLATINUM,0
600,32,7,98877.95,1,1,0,132973.21,0,4,668,France,Female,DIAMOND,0
692,53,7,150926.99,2,0,0,119817.19,0,2,357,Germany,Male,SILVER,0
850,28,4,147972.19,1,1,0,60708.72,1,2,823,Germany,Male,SILVER,1
696,32,8,101160.99,1,1,1,115916.55,0,4,694,Germany,Male,DIAMOND,0
700,46,5,95872.86,1,1,0,98273.01,1,5,509,France,Male,DIAMOND,1
572,39,4,112290.22,1,1,0,49373.97,1,5,368,Germany,Male,GOLD,1
642,26,8,144238.7,1,1,1,184399.76,0,3,649,Spain,Male,PLATINUM,0
809,36,9,68881.59,2,0,1,109135.11,0,5,795,France,Male,DIAMOND,0
655,27,10,0.0,2,1,0,51620.94,0,4,925,France,Male,SILVER,0
432,38,2,135559.8,2,1,1,71856.3,0,3,622,Germany,Male,PLATINUM,0
552,39,2,132906.88,1,0,1,149384.43,0,2,718,Germany,Male,SILVER,0
850,81,5,0.0,2,1,1,44827.47,0,2,237,France,Male,SILVER,0
697,32,7,175464.85,3,1,0,116442.42,1,1,594,France,Male,PLATINUM,1
754,27,7,0.0,2,1,0,144134.64,0,1,382,France,Female,GOLD,0
667,42,9,0.0,2,0,1,58137.42,0,3,300,France,Male,GOLD,0
644,47,9,137774.11,2,1,0,151902.78,0,5,499,Germany,Male,SILVER,0
559,31,3,127070.73,1,0,1,160941.78,0,2,665,France,Female,PLATINUM,0
537,30,1,103138.17,1,1,1,96555.42,0,4,498,Spain,Male,SILVER,0
613,34,8,117300.02,1,1,0,139410.08,0,5,572,Spain,Male,SILVER,0
662,31,3,0.0,2,0,1,27731.05,0,2,241,France,Male,SILVER,0
745,40,6,131184.67,1,1,1,49815.62,0,1,966,France,Female,DIAMOND,0
754,61,5,146622.35,1,1,1,41815.22,1,4,687,France,Male,DIAMOND,1
740,40,2,122295.17,2,1,1,30812.84,0,2,318,Germany,Female,GOLD,0
545,26,7,0.0,2,0,1,156598.23,0,2,781,France,Male,GOLD,0
466,26,3,156815.71,1,1,1,137476.09,0,2,349,France,Male,GOLD,0
669,25,7,157228.61,2,1,0,124382.9,0,1,632,Spain,Male,GOLD,0
595,33,9,0.0,2,1,1,41447.86,0,5,706,France,Female,PLATINUM,0
600,43,5,134022.06,1,1,0,194764.83,0,3,568,France,Female,GOLD,0
578,37,1,135650.88,1,1,0,199428.19,0,1,995,Germany,Male,PLATINUM,0
786,29,4,0.0,2,1,0,103372.79,0,4,245,France,Female,SILVER,0
725,44,10,0.0,1,0,1,93777.61,0,5,696,France,Female,SILVER,0
652,36,1,0.0,2,1,1,19302.78,0,3,219,Spain,Female,GOLD,0
700,28,3,99705.69,2,0,0,146723.72,0,5,435,Germany,Female,SILVER,0
709,36,0,0.0,2,1,0,46811.77,0,3,716,France,Male,GOLD,0
592,33,2,156570.86,1,1,1,37140.2,0,1,376,Germany,Male,PLATINUM,0
636,34,1,84055.43,1,0,0,37490.84,0,2,934,France,Male,DIAMOND,0
805,37,5,0.0,2,1,0,21928.81,0,5,311,Spain,Male,PLATINUM,0
778,31,9,182275.23,2,1,0,190631.23,0,4,717,Germany,Male,GOLD,0
582,20,4,0.0,1,1,1,55763.66,0,5,249,France,Male,SILVER,0
549,46,7,0.0,1,1,1,109057.56,0,2,940,France,Female,DIAMOND,0
594,40,9,122417.17,2,0,1,190882.69,0,5,394,France,Male,SILVER,0
667,36,3,121542.57,2,1,1,186841.71,0,5,252,Spain,Female,PLATINUM,0
637,40,2,133463.1,1,0,1,93165.34,0,1,374,France,Male,PLATINUM,0
595,34,2,87967.42,2,0,1,156309.52,0,5,357,Germany,Male,SILVER,0
707,51,10,98438.23,1,0,0,70778.63,1,5,303,Germany,Female,GOLD,1
649,42,7,0.0,2,0,1,22974.01,0,5,295,France,Female,GOLD,0
635,43,10,122198.21,2,0,1,179144.54,0,4,704,France,Male,DIAMOND,0
528,27,7,176227.07,2,0,1,139481.53,0,1,875,France,Female,GOLD,0
706,23,2,93301.97,2,0,1,127187.04,0,5,963,Germany,Male,PLATINUM,0
758,30,3,141581.08,1,1,0,156249.06,0,2,797,France,Female,SILVER,0
533,49,1,102286.6,3,1,0,69409.37,1,1,930,Germany,Female,SILVER,1
610,31,5,0.0,2,0,0,63736.36,0,2,416,Spain,Female,PLATINUM,0
794,46,8,134593.79,1,1,1,46386.37,0,4,351,Spain,Female,DIAMOND,0
849,37,7,143452.74,2,1,1,17294.12,0,1,923,Germany,Male,PLATINUM,0
564,32,10,139875.2,2,1,0,15378.23,0,1,737,Germany,Female,SILVER,0
501,25,6,104013.79,1,1,0,114774.35,0,5,629,Germany,Male,PLATINUM,0
459,50,5,109387.9,1,1,0,155721.15,0,3,894,Germany,Male,PLATINUM,0
775,33,1,118897.1,2,1,1,26362.4,0,2,253,Germany,Female,SILVER,0
606,30,8,180307.73,2,1,1,1914.41,0,3,567,Spain,Male,SILVER,0
631,29,3,0.0,2,1,1,197963.46,0,3,463,Spain,Male,DIAMOND,0
697,43,7,115371.94,2,1,0,64139.1,0,1,538,Germany,Male,GOLD,0
644,33,2,0.0,1,1,0,96420.58,0,1,482,France,Male,DIAMOND,0
623,50,2,87116.71,1,1,1,104382.11,0,5,970,Spain,Female,SILVER,0
693,68,4,97705.99,1,1,1,61569.07,0,1,949,France,Male,GOLD,0
735,55,2,103176.62,1,0,1,163516.16,0,2,708,Spain,Male,PLATINUM,0
737,40,2,162485.8,2,1,0,149381.32,0,2,449,Germany,Female,SILVER,0
566,35,1,123042.0,1,1,0,66245.44,1,1,704,Germany,Female,DIAMOND,1
709,45,3,104118.5,1,0,1,174032.0,0,2,569,France,Female,SILVER,0
779,41,10,99786.2,1,1,0,86927.53,0,4,341,France,Female,DIAMOND,0
628,28,3,153538.13,2,1,0,110776.01,0,4,579,Germany,Female,GOLD,0
529,31,6,152310.55,1,1,0,13054.25,0,1,691,France,Female,PLATINUM,0
753,40,0,3768.69,2,1,0,177065.24,1,3,620,France,Female,PLATINUM,1
658,29,3,145512.84,1,1,0,20207.02,0,5,783,France,Male,DIAMOND,0
634,35,10,0.0,1,1,0,82634.41,0,3,557,Spain,Female,GOLD,0
742,36,2,129748.54,2,0,0,47271.61,1,3,914,Germany,Female,GOLD,1
668,72,2,0.0,2,1,1,70783.61,0,5,658,France,Male,DIAMOND,0
739,54,8,126418.14,1,1,0,134420.75,1,2,718,Germany,Male,DIAMOND,1
580,45,8,103741.14,1,1,0,47428.73,1,4,799,Germany,Male,GOLD,1
674,26,10,0.0,2,1,1,138423.1,0,1,664,France,Female,PLATINUM,0
828,25,7,144351.86,1,1,0,116613.26,0,1,603,Germany,Female,PLATINUM,0
673,39,8,138160.0,1,1,1,110468.51,0,3,778,Spain,Male,SILVER,0
683,35,5,144961.97,1,0,1,26796.73,0,2,574,Germany,Male,SILVER,0
720,26,10,51962.91,2,1,0,45507.24,0,1,476,France,Male,PLATINUM,0
554,37,4,58629.97,1,0,0,182038.6,0,2,606,Germany,Female,DIAMOND,0
480,40,7,0.0,1,1,0,170332.67,1,1,751,France,Female,GOLD,1
567,35,5,166118.45,2,1,0,127827.18,0,4,239,France,Female,GOLD,0
640,20,4,0.0,2,0,1,78310.82,0,5,670,France,Female,SILVER,0
505,36,2,79951.9,1,0,1,174123.16,1,4,253,France,Female,PLATINUM,1
702,36,2,105264.88,2,1,1,52909.87,0,3,898,Germany,Female,GOLD,0
510,32,1,0.0,2,0,1,28515.17,0,4,523,France,Female,SILVER,0
822,37,3,105563.0,1,1,0,182624.93,0,5,463,France,Male,DIAMOND,0
707,40,1,0.0,2,1,0,14090.4,1,3,222,France,Male,PLATINUM,1
703,39,6,152685.4,1,0,0,183656.12,0,2,994,Spain,Male,DIAMOND,0
597,52,8,83693.34,2,1,1,161083.53,0,3,603,Germany,Male,GOLD,0
578,23,10,88980.32,1,1,1,125222.36,0,5,813,France,Male,PLATINUM,0
668,53,10,110240.04,1,0,0,183980.56,1,4,682,France,Female,SILVER,1
842,58,1,63492.94,1,1,1,83172.19,0,4,354,France,Male,DIAMOND,0
561,22,6,186788.96,2,1,0,73286.8,0,5,964,France,Female,SILVER,0
685,23,8,0.0,2,1,1,112239.03,0,2,543,France,Male,SILVER,0
705,44,3,105934.96,1,1,0,82463.69,0,3,351,Germany,Male,PLATINUM,0
583,35,8,149995.72,2,1,0,42143.55,0,1,540,Germany,Male,PLATINUM,0
850,32,5,0.0,1,1,1,3830.59,0,2,979,Spain,Female,SILVER,0
562,35,7,0.0,1,0,0,48869.67,0,3,863,France,Male,GOLD,0
719,37,10,145382.61,1,1,0,80408.59,0,5,306,Spain,Male,PLATINUM,0
664,53,7,187602.18,1,1,0,186392.99,1,2,712,Spain,Female,SILVER,1
639,39,6,150555.83,1,1,0,30414.17,0,5,399,France,Male,SILVER,0
696,66,7,119499.42,2,1,1,174027.3,0,3,601,Germany,Female,PLATINUM,0
566,44,5,0.0,2,1,0,66462.79,0,5,294,Spain,Male,PLATINUM,0
850,38,0,106831.69,1,0,1,148977.72,0,1,658,France,Female,SILVER,0
698,37,2,166178.02,2,1,1,71972.95,0,5,275,France,Female,PLATINUM,0
760,38,3,91241.85,1,0,1,80682.35,0,5,840,Spain,Male,GOLD,0
613,37,9,108286.5,1,1,1,114153.44,0,5,656,France,Male,GOLD,0
676,37,5,89634.69,1,1,1,169583.18,1,4,982,France,Female,DIAMOND,1
721,46,7,137933.39,1,1,1,67976.57,0,4,249,Spain,Female,GOLD,0
677,36,4,0.0,2,1,0,7824.31,0,3,760,France,Male,PLATINUM,0
807,42,9,105356.09,2,1,1,130489.37,0,5,703,Germany,Female,SILVER,0
640,31,10,118613.34,1,1,0,168469.65,0,3,573,Germany,Female,DIAMOND,0
671,38,0,92674.94,2,1,0,3647.57,0,4,759,Spain,Male,SILVER,0
684,27,2,134603.88,1,1,1,71725.73,0,3,342,France,Male,GOLD,0
350,39,0,109733.2,2,0,0,123602.11,1,2,261,Germany,Male,GOLD,1
450,34,2,0.0,2,1,0,175480.93,0,1,920,Spain,Female,SILVER,0
766,41,0,0.0,2,0,1,34283.23,0,4,670,Spain,Male,GOLD,0
677,27,2,0.0,2,0,1,114685.92,0,2,273,France,Female,PLATINUM,0
537,47,10,0.0,2,0,1,25482.62,0,1,677,France,Male,PLATINUM,0
808,47,8,139196.0,1,0,1,74028.36,0,2,801,Spain,Male,SILVER,0
682,30,9,0.0,2,1,1,195104.91,0,2,874,France,Female,PLATINUM,0
445,34,7,131082.17,2,1,1,70618.0,0,4,802,Germany,Female,PLATINUM,0
785,34,9,70302.48,1,1,1,68600.36,0,4,667,France,Female,SILVER,0
733,38,9,111347.37,2,0,1,194872.97,0,2,260,Germany,Male,GOLD,0
678,48,2,101099.9,2,0,1,193476.04,0,1,788,Germany,Male,PLATINUM,0
687,34,9,125474.44,1,1,0,198929.84,0,1,565,France,Female,GOLD,0
525,36,3,77910.23,1,1,0,67238.01,0,3,976,Spain,Male,SILVER,0
629,43,0,0.0,2,1,1,41263.69,0,2,908,France,Female,SILVER,0
519,39,2,112957.26,2,1,0,97593.16,0,3,223,France,Male,SILVER,0
727,29,1,146652.01,1,1,1,173486.39,0,1,518,France,Female,DIAMOND,0
528,22,5,93547.23,2,0,1,961.57,0,4,525,Germany,Male,DIAMOND,0
561,34,4,85141.79,2,1,1,29217.37,0,1,866,Spain,Male,SILVER,0
466,41,3,33563.95,2,1,0,178994.13,1,1,629,France,Female,DIAMOND,1
745,28,1,111071.36,1,1,0,73275.96,1,1,238,Germany,Female,PLATINUM,1
616,44,5,102016.38,1,0,1,178235.37,1,4,830,France,Male,GOLD,1
655,52,9,144696.75,1,1,1,49025.79,0,2,691,Germany,Male,DIAMOND,0
850,62,1,124678.35,1,1,0,70916.0,1,4,616,France,Female,GOLD,1
568,39,5,0.0,2,1,1,129569.92,0,4,594,Spain,Male,SILVER,0
466,47,5,102085.72,1,1,1,183536.24,1,2,692,Germany,Female,GOLD,1
437,39,0,102721.49,1,0,0,22191.82,0,1,696,France,Female,GOLD,0
503,29,3,0.0,2,1,1,143954.99,0,1,927,France,Male,DIAMOND,0
561,49,5,94754.0,1,1,1,26691.31,0,5,760,Germany,Male,DIAMOND,0
731,37,8,0.0,2,1,1,170338.35,0,1,856,France,Male,DIAMOND,0
614,41,7,146997.64,2,0,0,137791.18,0,5,524,Spain,Female,PLATINUM,0
626,29,7,0.0,2,1,0,49361.84,0,5,429,Spain,Male,PLATINUM,0
764,39,1,129068.54,2,1,1,187905.12,0,1,983,France,Female,DIAMOND,0
532,36,4,0.0,2,1,1,132798.78,0,2,726,France,Male,GOLD,0
510,44,4,123070.89,1,1,0,28461.29,1,3,875,Germany,Female,DIAMOND,1
459,46,7,110356.42,1,1,0,4969.13,1,1,997,Germany,Male,PLATINUM,1
738,18,4,0.0,2,1,1,47799.15,0,5,739,France,Male,PLATINUM,0
686,29,3,185379.02,1,1,0,64679.07,0,3,713,Germany,Male,SILVER,0
506,28,8,53053.76,1,0,1,24577.34,0,3,340,Germany,Male,GOLD,0
651,33,1,96834.78,1,1,0,108764.69,0,4,804,France,Female,GOLD,0
717,42,5,190305.78,1,1,0,99347.8,1,1,758,Spain,Female,SILVER,1
644,40,4,77270.08,2,1,1,115800.1,1,3,748,Germany,Female,DIAMOND,1
733,42,9,120094.93,1,1,0,184056.45,0,5,668,France,Male,PLATINUM,0
581,43,4,170172.9,1,0,1,100236.02,0,4,968,Spain,Female,GOLD,0
547,41,3,151191.31,1,1,0,175295.89,1,2,945,Germany,Male,SILVER,1
741,43,0,0.0,2,1,1,2920.63,1,1,242,Spain,Male,SILVER,1
597,36,9,0.0,2,1,1,7156.09,0,2,323,France,Female,SILVER,0
698,38,10,95010.92,1,1,1,105227.86,0,4,227,Spain,Male,SILVER,0
725,37,6,124348.38,2,0,1,176984.34,0,5,309,France,Male,PLATINUM,0
681,37,6,121231.39,1,1,1,146366.08,0,4,271,Spain,Female,GOLD,0
492,31,7,0.0,2,1,1,49463.44,0,2,783,France,Female,SILVER,0
686,25,1,0.0,2,0,1,16459.37,0,1,578,France,Male,DIAMOND,0
709,38,5,0.0,2,1,1,81452.29,0,1,649,France,Male,DIAMOND,0
520,61,8,133802.29,2,1,1,90304.01,0,3,756,Germany,Male,GOLD,0
732,69,9,137453.43,1,0,1,110932.24,1,5,719,Spain,Female,PLATINUM,1
676,27,4,0.0,1,0,1,107955.67,0,1,490,Spain,Male,PLATINUM,0
600,28,6,0.0,2,0,1,52193.23,0,3,910,France,Female,GOLD,0
579,33,6,0.0,1,1,0,94993.04,1,4,266,Spain,Male,PLATINUM,1
543,41,4,0.0,1,0,0,194902.16,0,5,331,Spain,Female,PLATINUM,0
511,75,9,105609.17,1,0,1,105425.18,0,4,567,Germany,Female,DIAMOND,0
740,30,8,105209.54,1,1,0,1852.58,0,4,814,France,Female,SILVER,0
647,29,2,0.0,2,1,0,179032.68,0,1,373,Spain,Female,DIAMOND,0
444,43,3,0.0,2,1,1,159131.21,0,4,979,France,Male,PLATINUM,0
647,32,5,97041.16,1,1,1,23132.73,0,1,596,France,Male,GOLD,0
616,31,1,0.0,2,1,1,54706.75,0,3,852,France,Male,DIAMOND,0
707,49,10,0.0,1,1,0,82967.97,1,2,489,France,Female,PLATINUM,1
491,70,6,148745.92,2,1,1,17818.33,0,2,743,Germany,Male,PLATINUM,0
537,37,7,158411.95,4,1,1,117690.58,1,3,888,Germany,Female,DIAMOND,1
753,46,8,0.0,3,1,0,90747.94,1,2,497,France,Male,PLATINUM,1
728,43,8,128412.61,1,0,1,139024.31,0,4,576,Spain,Female,PLATINUM,0
557,36,3,0.0,1,0,1,144078.02,0,4,880,France,Male,SILVER,0
755,29,4,148654.84,2,1,1,28805.09,0,1,519,France,Female,GOLD,0
672,39,2,0.0,2,1,0,87372.49,0,3,425,France,Male,DIAMOND,0
705,41,4,72252.64,2,1,1,142514.66,0,2,710,Germany,Male,GOLD,0
539,28,5,0.0,2,1,0,48382.4,0,1,830,Spain,Male,DIAMOND,0
651,65,0,0.0,2,1,1,190454.04,0,4,700,France,Female,PLATINUM,0
614,25,10,75212.28,1,1,0,58965.04,0,5,386,Spain,Female,PLATINUM,0
748,40,3,103499.09,2,0,0,38153.19,0,1,717,Germany,Female,SILVER,0
710,24,2,110407.44,2,0,0,15832.43,1,4,993,Germany,Female,SILVER,1
660,36,0,84438.57,1,1,1,181449.51,0,4,699,Spain,Female,DIAMOND,0
687,26,2,142721.52,1,1,1,153605.75,0,5,334,Germany,Male,GOLD,0
576,41,4,112609.91,1,0,0,191035.18,1,4,660,France,Female,SILVER,1
795,36,1,151844.64,1,1,1,135388.89,0,3,605,France,Female,SILVER,0
541,37,9,212314.03,1,0,1,148814.54,0,1,369,France,Male,DIAMOND,0
698,39,4,0.0,2,0,1,47455.82,0,5,639,France,Female,SILVER,0
671,48,6,119769.77,1,0,1,66032.65,0,2,475,France,Female,DIAMOND,0
587,51,3,83739.32,1,0,1,148798.45,0,3,882,Spain,Male,GOLD,0
568,43,5,87612.64,4,1,1,107155.4,1,4,934,Germany,Male,SILVER,1
530,23,1,137060.88,2,1,1,165227.23,0,2,284,Germany,Male,GOLD,0
570,34,10,0.0,2,0,1,183387.12,0,4,568,Spain,Male,SILVER,0
673,36,5,73088.06,2,0,0,196142.26,0,3,328,Germany,Male,GOLD,0
771,50,3,105229.72,1,1,1,16281.68,1,3,743,France,Male,DIAMOND,1
575,27,3,139301.68,1,1,0,99843.98,0,2,548,France,Male,DIAMOND,0
639,27,3,150795.81,1,0,1,85208.93,0,3,291,Germany,Male,GOLD,0
604,41,10,0.0,2,1,1,166224.39,0,2,876,Spain,Female,DIAMOND,0
530,33,4,129307.32,1,1,1,172930.28,0,5,741,France,Female,PLATINUM,0
725,31,8,0.0,2,1,1,59650.42,0,5,594,France,Male,DIAMOND,0
584,46,6,87361.02,2,1,0,120376.87,1,4,400,Germany,Female,PLATINUM,1
694,39,0,107042.74,1,1,1,102284.2,0,4,297,Spain,Male,PLATINUM,0
521,37,5,105843.26,2,1,1,84908.2,0,3,751,France,Male,SILVER,0
503,32,4,0.0,2,1,1,153036.97,0,1,304,France,Male,SILVER,0
752,36,7,0.0,2,1,0,184866.86,0,1,777,France,Female,PLATINUM,0
637,43,8,0.0,1,1,0,12156.93,1,5,317,Spain,Male,DIAMOND,1
467,51,10,114514.71,2,1,0,177784.68,1,2,681,Germany,Male,SILVER,1
781,19,3,0.0,2,1,1,124297.32,0,4,581,France,Female,PLATINUM,0
516,46,2,0.0,2,1,1,169122.54,0,4,786,France,Male,GOLD,0
786,24,2,120135.55,2,1,1,125449.47,0,3,625,Germany,Male,PLATINUM,0
418,34,8,155973.88,1,1,0,154208.96,0,4,777,France,Male,GOLD,0
664,34,7,93920.47,1,0,0,179913.98,0,1,503,France,Female,PLATINUM,0
683,42,4,148283.94,1,1,1,44692.63,1,4,268,France,Female,SILVER,1
748,35,5,105492.53,1,1,1,150057.2,0,4,811,Spain,Male,GOLD,0
699,27,1,0.0,2,1,0,93003.21,0,5,476,France,Male,PLATINUM,0
842,46,9,0.0,1,0,0,17268.02,0,1,675,Spain,Male,SILVER,0
659,32,9,95377.13,1,0,1,187551.24,0,2,846,France,Male,SILVER,0
608,42,5,0.0,2,1,0,178504.29,0,4,403,France,Male,DIAMOND,0
613,38,9,67111.65,1,1,0,78566.64,1,3,599,Germany,Male,SILVER,1
548,35,10,0.0,1,1,1,31299.71,0,5,638,France,Female,SILVER,0
663,31,4,103430.11,2,0,1,36479.27,0,4,992,Spain,Male,GOLD,0
431,45,5,83624.55,2,0,0,36899.62,0,2,838,Germany,Male,DIAMOND,0
593,35,6,133489.12,2,1,1,78101.29,0,4,864,France,Female,DIAMOND,0
709,44,9,128601.98,1,1,0,117031.2,0,4,223,France,Male,GOLD,0
850,61,3,141784.02,1,1,1,92053.75,0,1,781,Germany,Male,SILVER,0
762,60,10,168920.75,1,1,0,31445.03,1,4,909,Spain,Female,SILVER,1
628,38,10,113525.84,1,1,0,46044.48,1,5,491,Germany,Male,PLATINUM,1
647,35,4,123761.68,1,1,0,83910.4,0,4,713,France,Male,PLATINUM,0
724,37,6,125489.4,1,1,0,118570.53,0,4,880,Germany,Male,SILVER,0
546,47,8,0.0,1,1,1,66408.01,1,3,432,France,Female,SILVER,1
646,24,8,0.0,2,0,0,92612.88,0,3,239,France,Male,GOLD,0
701,42,5,0.0,2,0,0,24210.56,0,1,282,Spain,Female,GOLD,0
527,32,0,0.0,1,1,0,109523.88,0,3,987,France,Male,SILVER,0
678,66,8,0.0,2,1,1,47117.03,0,1,636,France,Male,PLATINUM,0
564,27,6,0.0,1,0,0,7819.76,0,5,602,France,Female,PLATINUM,0
772,36,3,112029.83,1,1,1,186948.35,0,2,776,Spain,Male,SILVER,0
652,31,2,119148.55,1,0,0,149740.22,0,1,718,France,Male,PLATINUM,0
645,37,2,136925.09,2,0,1,153400.24,0,3,739,Germany,Female,PLATINUM,0
653,44,8,0.0,2,1,1,154639.72,0,3,382,France,Male,PLATINUM,0
808,39,3,124216.93,1,0,1,171442.36,0,5,471,Germany,Male,SILVER,0
590,32,0,127763.24,1,1,0,100717.54,0,2,417,France,Female,DIAMOND,0
625,43,8,201696.07,1,1,0,133020.9,1,4,538,France,Male,GOLD,1
642,18,5,111183.53,2,0,1,10063.75,0,5,642,Germany,Male,GOLD,0
689,73,1,108555.07,1,0,1,167969.15,0,1,623,Spain,Male,PLATINUM,0
674,31,1,0.0,1,1,0,128954.05,0,2,778,France,Female,SILVER,0
604,41,3,0.0,1,0,0,11819.84,0,4,536,Spain,Male,PLATINUM,0
604,28,7,0.0,2,0,0,58595.64,0,3,223,France,Male,SILVER,0
738,37,8,100565.94,1,1,1,128799.86,0,3,503,Spain,Female,DIAMOND,0
584,36,4,82696.09,2,0,0,83058.14,0,5,925,Spain,Male,PLATINUM,0
722,47,2,88011.4,1,1,1,90655.94,1,3,691,France,Female,SILVER,1
615,29,7,143330.56,2,1,1,126396.01,0,1,229,Spain,Female,DIAMOND,0
478,35,1,92474.05,1,1,0,178626.07,0,1,219,France,Male,SILVER,0
819,38,9,122334.26,2,1,1,181507.44,0,1,586,France,Male,SILVER,0
714,44,7,0.0,1,0,1,6923.11,0,2,902,Spain,Male,DIAMOND,0
644,34,9,112746.54,2,0,0,141230.07,0,3,615,Germany,Male,DIAMOND,0
594,23,5,156267.59,1,1,0,160968.44,0,2,871,France,Male,GOLD,0
583,31,4,158978.79,1,1,0,12538.92,0,4,862,France,Female,DIAMOND,0
698,56,1,112414.81,2,0,0,93982.02,1,4,257,Germany,Male,DIAMOND,1
511,40,9,124401.6,1,1,0,198814.24,1,1,946,Germany,Female,DIAMOND,1
579,39,5,117833.3,3,0,0,5831.0,1,3,778,Germany,Female,GOLD,1
619,45,0,0.0,2,0,0,113645.4,0,4,315,Spain,Female,SILVER,0
850,35,2,0.0,2,1,1,56991.66,0,5,288,France,Male,DIAMOND,0
457,38,7,164496.99,1,1,1,163327.27,0,3,929,France,Female,SILVER,0
780,34,5,94108.54,2,1,0,177235.21,0,5,581,Germany,Male,PLATINUM,0
673,40,5,137494.28,1,1,0,81753.92,0,1,748,France,Female,SILVER,0
594,38,7,96858.35,1,1,0,77511.45,0,1,797,Spain,Female,DIAMOND,0
777,43,1,0.0,2,1,0,21785.91,0,2,984,France,Male,GOLD,0
745,31,3,124328.84,1,1,1,140451.52,0,5,924,Spain,Female,GOLD,0
629,32,3,0.0,2,1,1,15404.64,0,1,601,Spain,Male,SILVER,0
526,61,6,133845.28,2,1,1,45180.8,0,1,592,Germany,Male,GOLD,0
464,33,8,164284.72,2,1,1,3710.34,0,4,406,Germany,Male,GOLD,0
707,40,3,109628.44,1,1,0,189366.03,0,2,361,Germany,Female,PLATINUM,0
761,27,8,0.0,2,1,0,63297.7,0,5,494,Spain,Male,SILVER,0
753,36,7,128518.98,1,1,1,44567.83,1,4,358,France,Female,PLATINUM,1
