CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Complain,Satisfaction Score,Point Earned,Geography,Gender,Card Type,Exited
635,29,2,0.0,2,0,0,164058.32,0,1,624,Spain,Male,GOLD,0
622,46,4,107073.27,2,1,1,43393.426,1,3,299,Spain,Female,GOLD,1
671,34,7,106603.74,2,1,1,36957.793999999994,0,4,303,Germany,Male,GOLD,0
850,30,2,0.0,2,0,1,39126.96799999999,0,1,663,Spain,Male,PLATINUM,0
635,28,3,81623.67,2,1,1,219522.90399999998,0,1,659,Germany,Female,DIAMOND,0
463,35,2,0.0,2,1,1,2746.302,0,2,803,Spain,Female,DIAMOND,0
577,43,6,0.0,2,1,1,209255.93399999998,0,3,446,Spain,Male,DIAMOND,0
646,45,3,47134.75,1,1,1,80146.016,0,3,939,France,Female,PLATINUM,0
624,33,6,66220.17,1,0,1,239161.614,0,5,413,Spain,Male,GOLD,0
548,37,9,0.0,2,0,0,137256.41199999998,0,5,967,Germany,Female,SILVER,0
516,43,2,112773.73,2,1,1,195128.21199999997,0,3,239,France,Female,SILVER,0
663,52,0,136298.65,1,1,0,202445.61999999997,1,2,548,Spain,Male,SILVER,1
608,41,1,83807.86,1,0,1,157574.612,1,3,456,Spain,Female,DIAMOND,0
667,34,5,0.0,2,1,1,144087.082,0,4,927,France,Male,PLATINUM,0
536,40,9,0.0,2,1,1,16757.642,0,2,238,Spain,Male,SILVER,0
726,56,8,123110.9,3,0,1,182174.292,1,4,873,Spain,Female,DIAMOND,1
705,31,9,110941.93,2,1,0,228893.71999999997,0,3,468,Germany,Female,DIAMOND,0
721,43,3,88798.34,1,0,0,63869.88199999999,0,2,592,Spain,Male,GOLD,0
835,56,2,0.0,2,1,1,55763.18199999999,0,5,625,France,Female,PLATINUM,0
590,40,2,117641.43,2,0,0,129092.26999999999,0,5,574,Germany,Female,DIAMOND,0
676,34,1,63095.01,1,1,1,56919.13399999999,0,3,974,Germany,Female,SILVER,0
754,28,8,0.0,2,1,1,73676.868,0,4,497,France,Male,DIAMOND,0
779,27,1,0.0,2,1,1,266887.22799999994,0,1,620,France,Male,SILVER,0
558,40,4,161766.87,1,0,0,129344.95599999998,0,2,628,Spain,Male,DIAMOND,0
723,34,5,0.0,2,0,1,16943.842,0,4,607,Germany,Male,DIAMOND,0
695,28,5,171069.39,2,1,1,124180.15999999999,0,3,739,France,Male,SILVER,0
754,39,3,160761.41,1,1,1,33833.441999999995,0,5,721,Germany,Female,PLATINUM,0
651,34,3,0.0,2,1,1,147854.50999999998,0,5,632,Germany,Male,SILVER,0
443,35,9,108308.0,1,1,0,180658.666,1,4,476,France,Female,PLATINUM,1
598,40,2,171178.25,1,1,0,193187.81199999998,1,1,949,France,Female,SILVER,1
850,34,8,199229.14,1,0,0,95363.80599999998,0,3,850,Spain,Male,SILVER,0
660,28,2,170890.05,2,1,0,58477.46,0,3,558,Germany,Male,DIAMOND,0
547,30,9,72392.41,1,1,0,107922.996,0,3,807,Germany,Female,PLATINUM,0
682,44,3,115282.3,1,0,0,33287.96,0,1,588,Germany,Male,PLATINUM,0
673,47,1,183579.54,2,0,1,47681.556,0,5,772,Germany,Male,PLATINUM,0
668,37,6,167864.4,1,1,0,161908.60599999997,0,4,529,Germany,Female,SILVER,0
556,33,3,124213.36,2,1,0,87693.56999999999,0,2,537,Germany,Male,GOLD,0
806,34,2,96152.68,2,1,0,201210.42799999999,0,2,303,Germany,Male,GOLD,0
635,46,8,0.0,2,1,1,85049.824,0,1,635,Spain,Male,GOLD,0
568,26,1,112930.28,2,1,0,30949.021999999997,0,5,438,Germany,Male,GOLD,0
717,38,7,97459.06,1,0,0,264860.99399999995,0,2,676,Germany,Male,PLATINUM,0
572,31,5,98108.79,1,0,1,168010.72999999998,0,1,639,Spain,Male,GOLD,0
645,41,2,138881.04,1,1,0,181926.142,1,2,936,Germany,Female,GOLD,1
701,43,2,0.0,2,1,1,231440.30599999998,0,2,633,Germany,Male,SILVER,0
482,35,5,147813.05,2,0,0,152656.60799999998,0,2,945,Germany,Female,SILVER,0
592,42,1,147249.29,2,1,1,88247.22799999999,0,2,638,France,Male,GOLD,0
646,29,4,105957.44,1,1,0,21674.273999999998,0,1,345,Germany,Female,PLATINUM,0
695,63,1,146202.93,1,1,1,177379.362,1,3,703,Spain,Male,DIAMOND,1
707,44,3,0.0,2,1,1,189122.814,0,2,682,Spain,Male,DIAMOND,0
629,37,6,129101.3,1,1,1,33574.862,0,1,330,Germany,Female,DIAMOND,0
581,37,10,104255.03,1,1,0,121268.11799999999,0,2,559,Germany,Female,DIAMOND,0
827,47,8,143001.5,2,1,0,152583.5,0,4,265,Germany,Female,SILVER,0
682,30,4,0.0,1,0,1,226066.43399999998,0,2,252,France,Male,DIAMOND,0
604,26,3,0.0,2,1,0,217363.06799999997,0,4,679,Spain,Female,SILVER,0
687,31,2,0.0,2,0,1,203590.946,0,3,347,France,Female,SILVER,0
593,39,8,151391.68,1,1,0,38199.439999999995,1,2,246,Germany,Female,SILVER,1
766,27,5,126285.73,1,1,0,248674.838,1,3,969,Germany,Male,SILVER,1
647,35,3,192407.97,1,1,1,56218.39199999999,0,3,962,Germany,Male,DIAMOND,0
760,34,6,121303.77,2,1,1,83070.294,0,4,791,Germany,Male,SILVER,0
711,64,4,0.0,2,1,1,4474.938,0,1,949,France,Male,GOLD,0
580,56,1,131368.3,1,1,0,149701.13799999998,1,1,796,France,Female,SILVER,1
556,43,4,125890.72,1,1,1,104811.958,0,3,285,Germany,Female,PLATINUM,0
666,59,5,0.0,2,1,1,259187.32599999997,0,2,892,Germany,Female,DIAMOND,0
709,36,7,0.0,1,0,1,58934.812,1,3,564,France,Female,SILVER,1
611,49,3,0.0,2,1,1,200099.556,0,4,437,Germany,Male,PLATINUM,0
685,58,1,104796.54,1,1,1,215868.974,0,3,673,France,Male,GOLD,0
554,30,9,0.0,2,1,1,56463.42,0,5,510,France,Female,PLATINUM,0
720,37,8,156282.79,1,1,0,64394.72799999999,0,1,390,Germany,Female,GOLD,0
512,36,1,0.0,1,0,1,189690.164,1,4,795,Spain,Male,PLATINUM,1
570,38,1,127201.58,1,1,0,206050.59199999998,1,2,509,Germany,Male,PLATINUM,1
624,35,7,119656.45,2,1,1,6448.07,0,1,839,Spain,Female,DIAMOND,0
620,41,0,97925.11,1,1,0,119015.448,0,3,836,France,Male,GOLD,0
716,33,2,0.0,2,1,1,130098.14199999999,0,1,531,Spain,Male,PLATINUM,0
529,34,9,0.0,1,1,1,130506.50799999999,0,3,562,Spain,Male,DIAMOND,0
571,31,3,0.0,2,1,1,272550.088,0,2,492,Spain,Female,PLATINUM,0
659,31,7,149620.88,2,1,1,146361.914,0,5,417,Spain,Male,SILVER,0
782,33,2,94493.03,1,0,1,142627.946,0,3,324,France,Female,PLATINUM,0
579,59,3,148021.12,1,1,1,104844.508,0,2,360,Spain,Female,SILVER,0
747,41,9,0.0,1,1,0,45418.316,1,1,717,Spain,Male,PLATINUM,1
627,41,5,100880.76,1,0,1,188546.34999999998,0,4,395,Spain,Male,GOLD,0
641,32,7,0.0,2,1,1,33989.191999999995,0,4,652,Spain,Male,GOLD,0
788,57,8,93716.72,1,1,1,252225.68599999996,1,1,696,Germany,Female,GOLD,1
590,31,8,112211.61,1,1,0,36780.988,0,3,820,France,Male,GOLD,0
790,26,4,141581.71,2,0,0,137647.978,0,3,320,Germany,Female,DIAMOND,0
606,35,2,132164.26,1,0,1,230756.82599999997,0,3,331,France,Male,GOLD,0
712,53,6,134729.99,2,1,1,185798.696,0,2,856,Germany,Male,DIAMOND,0
850,36,7,0.0,1,1,1,57153.06,0,3,944,France,Male,GOLD,0
571,33,3,71843.15,1,1,0,37495.856,0,5,294,Germany,Male,DIAMOND,0
608,45,4,0.0,2,0,0,51391.472,1,1,796,Spain,Male,DIAMOND,1
687,41,10,134318.21,2,1,1,277305.328,0,4,402,Germany,Male,DIAMOND,0
684,63,3,81245.79,1,1,0,97515.63399999999,1,2,870,Germany,Female,PLATINUM,1
557,42,6,177822.03,1,1,0,211337.03399999999,1,3,513,France,Male,PLATINUM,1
776,31,5,0.0,2,1,0,129722.116,0,2,597,Germany,Female,DIAMOND,0
524,40,2,180516.9,1,1,0,252018.388,0,4,626,Germany,Male,GOLD,0
712,44,2,0.0,2,0,0,64049.515999999996,0,5,334,Spain,Female,PLATINUM,0
603,31,1,129743.75,1,1,0,152818.28,0,1,664,France,Male,PLATINUM,0
575,26,7,0.0,2,1,0,157525.682,0,2,346,Spain,Female,PLATINUM,0
701,51,9,0.0,2,0,0,86761.19799999999,0,2,577,Germany,Male,DIAMOND,0
715,31,2,112212.14,2,1,1,254256.00799999997,0,5,641,Germany,Female,PLATINUM,0
551,52,1,0.0,1,0,0,89033.37,1,1,605,Germany,Male,PLATINUM,1
628,29,9,71996.29,1,1,1,48815.443999999996,0,4,221,France,Female,DIAMOND,0
554,26,7,92606.86,2,1,0,269808.566,0,3,675,Germany,Female,SILVER,0
598,35,8,114212.6,1,1,1,104066.99,0,2,629,Germany,Male,PLATINUM,0
516,33,7,115195.58,1,1,1,15702.699999999999,0,4,943,Germany,Male,DIAMOND,0
598,34,0,104488.17,1,0,1,60564.53799999999,0,5,547,Spain,Male,SILVER,0
698,31,8,185078.26,1,0,0,161487.836,1,5,921,Spain,Female,GOLD,1
777,34,5,96693.66,1,1,1,241680.92799999996,0,2,971,Germany,Female,SILVER,0
580,67,3,153946.14,1,1,1,10401.488,0,5,221,Spain,Male,PLATINUM,0
622,40,4,99799.76,2,1,0,276335.98199999996,0,1,457,France,Male,DIAMOND,0
534,55,8,116973.26,3,1,0,170908.09999999998,1,1,840,France,Female,PLATINUM,1
675,38,1,104016.88,1,0,0,30911.362,1,1,917,Germany,Female,DIAMOND,1
669,35,4,108269.2,2,1,0,244972.888,0,5,404,Germany,Female,DIAMOND,0
777,53,10,0.0,2,1,0,266005.158,0,2,306,Germany,Female,PLATINUM,0
774,49,1,142767.39,1,1,1,11515.173999999999,0,1,572,France,Male,SILVER,0
676,30,1,128207.23,1,1,1,77575.238,0,2,523,Germany,Male,GOLD,0
651,45,1,0.0,1,1,0,94851.112,1,3,629,France,Male,SILVER,1
598,44,8,0.0,2,1,0,207898.05999999997,0,4,909,Spain,Male,SILVER,0
695,23,1,0.0,2,1,1,198473.848,0,1,596,Germany,Female,GOLD,0
451,36,2,0.0,2,1,1,252214.388,0,1,465,France,Female,GOLD,0
564,42,7,99824.45,1,1,1,51424.96,0,1,563,Germany,Male,GOLD,0
791,42,10,113657.41,2,0,1,195940.35199999998,1,1,634,Germany,Female,SILVER,1
685,31,7,122449.31,2,1,1,253092.36999999997,0,5,946,Spain,Male,GOLD,0
765,44,6,0.0,2,1,1,223874.95799999998,0,5,877,France,Male,SILVER,0
750,22,5,0.0,2,0,1,147190.90999999997,0,5,950,Germany,Male,GOLD,0
727,47,7,0.0,2,1,0,270642.49,0,4,284,France,Male,PLATINUM,0
681,38,3,0.0,2,1,1,157503.744,0,1,861,France,Male,DIAMOND,0
641,26,4,91547.84,2,0,1,39435.276,0,2,712,France,Female,PLATINUM,0
639,60,5,162039.78,1,1,1,118121.408,1,4,295,Germany,Female,SILVER,1
738,29,9,139106.19,1,1,0,198635.86999999997,1,5,615,Germany,Female,SILVER,1
559,28,3,141099.43,1,1,1,21865.178,0,3,328,Germany,Male,PLATINUM,0
569,42,9,146100.75,1,1,0,45618.613999999994,1,2,812,Germany,Female,PLATINUM,1
544,26,6,0.0,1,1,0,140295.55999999997,1,4,508,France,Female,SILVER,1
515,37,0,196853.62,1,1,1,185893.15399999998,0,3,644,France,Female,PLATINUM,0
654,42,7,99263.09,1,1,1,94666.05999999998,0,3,911,Germany,Male,SILVER,0
587,40,5,138241.9,2,1,0,223200.34,0,5,403,Germany,Male,SILVER,0
682,32,2,105163.88,2,1,1,229853.64399999997,0,3,799,Germany,Male,DIAMOND,0
483,29,9,0.0,1,1,1,114303.23,0,5,239,Germany,Male,GOLD,0
727,36,6,140418.81,1,1,1,158262.22199999998,1,3,357,Germany,Male,PLATINUM,1
498,44,2,120702.67,2,1,1,137461.036,0,3,556,Germany,Female,PLATINUM,0
781,42,3,156555.54,1,1,1,245958.614,0,3,977,Germany,Female,DIAMOND,0
540,25,5,116160.23,1,1,0,18791.338,0,5,906,France,Male,SILVER,0
648,50,9,102535.57,1,1,1,265375.466,0,5,332,France,Female,DIAMOND,0
668,43,1,147167.25,1,0,0,198366.622,0,1,431,Spain,Male,DIAMOND,0
654,29,4,96974.97,1,0,1,197980.698,0,2,342,France,Female,DIAMOND,0
643,51,2,105229.53,1,1,0,48969.85,1,2,848,France,Female,SILVER,1
762,19,6,0.0,2,1,0,77715.238,0,1,931,Spain,Female,DIAMOND,0
697,42,9,132739.26,2,0,0,244549.70999999996,0,1,222,Germany,Male,PLATINUM,0
588,36,2,0.0,2,1,0,129565.4,1,3,343,Germany,Female,DIAMOND,1
727,52,1,154733.97,1,1,0,112378.53799999999,1,3,786,Spain,Female,DIAMOND,1
542,38,8,65942.26,1,1,1,95345.52199999998,1,4,258,Germany,Male,PLATINUM,1
622,52,9,111973.97,1,1,1,227873.806,1,2,918,Germany,Female,GOLD,1
611,53,3,83568.26,1,0,0,1744.686,0,4,765,France,Male,GOLD,0
621,39,6,0.0,2,1,1,82452.474,0,1,502,Germany,Male,SILVER,0
524,32,1,144875.71,1,0,0,262851.056,0,1,606,Germany,Male,DIAMOND,0
700,34,2,76322.69,1,1,0,179405.80599999998,0,1,479,Germany,Female,DIAMOND,0
600,27,3,0.0,2,0,1,175993.558,0,3,339,Germany,Female,PLATINUM,0
706,42,9,0.0,2,1,1,40215.076,0,4,361,Spain,Male,PLATINUM,0
731,49,4,88826.07,1,1,1,47278.174,1,2,489,Germany,Female,DIAMOND,1
712,79,5,108078.56,1,1,1,243781.50199999998,0,2,583,Spain,Female,GOLD,0
551,42,2,139561.46,1,1,0,60824.602,1,5,528,France,Male,GOLD,1
571,38,6,107193.82,2,0,0,54563.116,0,4,670,Germany,Female,PLATINUM,0
554,39,10,160132.75,1,1,0,45968.81,0,5,981,Germany,Female,GOLD,0
706,29,6,185544.36,1,1,0,239467.682,0,2,546,Germany,Female,GOLD,0
536,22,5,89492.62,1,0,0,60123.202,0,2,231,France,Female,DIAMOND,0
682,41,6,0.0,2,0,1,187836.32599999997,1,1,826,Germany,Male,DIAMOND,1
704,33,3,0.0,2,1,0,102241.236,0,4,697,Spain,Male,GOLD,0
730,34,5,122453.37,2,1,0,194451.172,0,4,822,Germany,Male,DIAMOND,0
599,33,4,51690.89,1,1,0,156286.86399999997,1,4,811,Spain,Male,DIAMOND,1
665,42,2,156371.61,2,0,1,219499.916,1,3,553,Spain,Female,DIAMOND,1
594,37,2,0.0,2,0,1,134225.3,0,4,303,Germany,Male,DIAMOND,0
501,29,8,0.0,2,1,0,157744.936,0,5,222,France,Female,SILVER,0
586,38,2,136858.42,1,0,1,264816.516,0,2,840,Germany,Male,DIAMOND,0
654,35,2,90865.8,1,1,1,121485.244,0,5,647,Germany,Female,GOLD,0
583,47,5,102562.23,1,1,0,129806.34,0,3,948,Spain,Male,SILVER,0
653,31,9,143321.97,1,1,0,117166.244,0,3,495,Germany,Male,DIAMOND,0
625,26,3,130483.95,1,1,0,171949.742,0,3,343,Germany,Male,PLATINUM,0
666,74,7,105102.5,1,1,1,64656.458,0,2,832,Germany,Male,DIAMOND,0
703,38,9,99167.54,1,1,0,92024.28799999999,0,4,786,Germany,Female,GOLD,0
577,42,9,0.0,1,1,0,103724.074,0,3,897,France,Male,SILVER,0
644,32,3,136659.74,1,1,1,19877.892,0,3,543,Spain,Male,SILVER,0
657,27,8,0.0,2,0,0,9070.535999999998,0,2,354,Spain,Female,GOLD,0
613,37,3,171653.17,1,0,1,7509.3679999999995,0,4,512,Spain,Male,DIAMOND,0
632,42,4,126115.6,1,1,0,141412.9,0,2,572,France,Male,GOLD,0
690,26,2,0.0,2,1,1,130573.19,0,3,568,Spain,Female,GOLD,0
516,32,3,145166.09,2,0,0,156005.03,0,2,528,Germany,Male,DIAMOND,0
573,40,7,147754.68,1,1,1,154651.244,0,4,319,France,Male,PLATINUM,0
757,30,6,105128.85,2,1,1,88175.98199999999,0,2,871,Germany,Male,DIAMOND,0
741,36,8,116993.43,2,1,0,236357.70799999998,0,3,612,Germany,Male,SILVER,0
580,37,9,0.0,2,0,1,107967.124,0,1,537,Germany,Male,DIAMOND,0
721,36,1,155176.83,2,1,1,69529.718,0,5,667,France,Male,SILVER,0
577,35,5,110080.3,1,1,1,153727.03399999999,0,4,407,Spain,Male,PLATINUM,0
555,37,9,124969.13,1,1,0,84286.67,0,2,904,Germany,Male,GOLD,0
712,34,8,114088.32,1,1,0,129927.454,0,4,319,Germany,Male,DIAMOND,0
719,36,3,155423.17,1,1,1,279792.848,0,2,374,France,Male,SILVER,0
775,52,8,109922.61,1,1,1,135567.64800000002,1,4,347,Germany,Male,SILVER,1
623,35,5,0.0,2,1,0,141683.91199999998,0,2,311,Germany,Female,DIAMOND,0
600,36,4,0.0,2,1,0,201104.50399999996,0,1,767,Spain,Male,GOLD,0
652,34,6,97435.85,2,1,1,146079.46399999998,0,5,604,Germany,Female,SILVER,0
627,55,2,159441.27,1,1,0,140975.554,1,3,485,Germany,Female,DIAMOND,1
847,51,5,97565.74,1,0,0,201872.68399999998,1,3,530,Germany,Male,PLATINUM,1
682,48,7,0.0,2,1,0,91111.64199999999,0,5,936,France,Female,GOLD,0
605,41,10,0.0,2,0,1,136113.326,0,5,411,France,Male,DIAMOND,0
577,39,4,0.0,2,1,0,127927.98799999998,0,5,456,Spain,Female,GOLD,0
731,38,10,123711.73,2,1,0,239891.95199999996,1,1,361,Germany,Female,DIAMOND,1
656,36,8,97786.08,2,0,1,30084.703999999998,0,3,662,France,Male,PLATINUM,0
589,27,4,0.0,2,1,0,201869.07200000001,0,2,908,Spain,Female,GOLD,0
814,49,8,0.0,2,0,0,220966.556,0,3,539,Germany,Male,GOLD,0
793,33,0,0.0,1,0,0,245776.62799999997,0,4,987,Germany,Female,GOLD,0
651,41,1,90218.11,1,1,0,244087.75199999998,0,5,343,Germany,Male,PLATINUM,0
708,23,4,71433.08,1,1,0,145191.598,0,2,455,Germany,Female,SILVER,0
757,38,0,0.0,1,1,0,116583.28399999999,0,1,537,Germany,Male,PLATINUM,0
730,33,7,130367.87,1,1,0,21213.94,1,2,910,Germany,Female,GOLD,1
850,31,6,82613.56,2,1,0,208854.288,0,2,791,Spain,Male,DIAMOND,0
638,48,2,0.0,2,1,1,11101.712,0,1,674,Spain,Male,DIAMOND,0
604,71,2,0.0,2,1,1,69324.548,0,2,687,Germany,Female,DIAMOND,0
430,38,8,153058.64,1,1,0,139143.17799999999,0,2,393,Germany,Female,SILVER,0
573,46,3,65269.23,1,0,1,265999.11,1,4,521,Spain,Male,GOLD,1
553,39,1,142876.98,2,1,0,62123.78799999999,0,4,649,Spain,Female,PLATINUM,0
485,21,5,113157.22,1,1,1,75813.09999999999,0,4,764,Spain,Female,GOLD,0
540,31,7,0.0,1,0,1,256287.24,1,1,457,Germany,Female,GOLD,1
665,41,8,0.0,2,1,0,185028.248,0,2,251,Spain,Male,GOLD,0
630,39,10,105473.74,1,0,0,82411.832,1,5,787,Spain,Male,PLATINUM,1
712,49,5,154776.42,2,0,0,274775.752,0,3,822,Germany,Female,PLATINUM,0
492,49,8,0.0,1,1,1,256026.126,1,5,485,Germany,Female,PLATINUM,1
835,38,7,86824.09,1,0,0,246283.35799999998,0,2,348,Spain,Male,GOLD,0
698,64,1,169362.43,1,1,0,118679.448,1,2,841,Germany,Female,SILVER,1
625,37,1,177069.24,2,1,1,134538.95599999998,0,5,446,Germany,Male,GOLD,0
690,47,2,0.0,2,1,0,211941.022,0,2,289,France,Male,PLATINUM,0
795,32,2,117265.21,1,1,1,277659.122,0,2,333,Germany,Male,PLATINUM,0
759,46,2,0.0,1,1,1,193747.15399999998,0,3,291,Germany,Female,PLATINUM,0
781,48,9,82794.18,1,1,0,174623.952,1,5,834,Germany,Female,DIAMOND,1
600,37,1,142663.46,1,0,1,124152.84599999999,0,3,917,Germany,Male,SILVER,0
777,42,5,147531.82,1,1,1,54362.229999999996,0,3,498,France,Female,DIAMOND,0
733,34,3,100337.96,3,1,0,67997.866,1,4,759,Germany,Male,PLATINUM,1
834,40,7,0.0,2,0,0,63069.23599999999,0,1,886,Spain,Male,DIAMOND,0
667,37,5,92171.35,3,1,0,249363.876,1,2,641,Germany,Female,DIAMOND,1
726,30,7,92847.59,1,1,0,204630.68399999998,0,5,361,Germany,Male,DIAMOND,0
477,30,6,131286.46,1,1,0,271817.23,0,2,325,Germany,Female,DIAMOND,0
743,41,7,0.0,1,1,0,229245.52599999998,1,2,832,Spain,Male,PLATINUM,1
842,44,2,112652.08,2,1,0,177317.97199999998,0,5,939,Spain,Female,DIAMOND,0
621,31,8,100375.39,1,1,1,126552.96399999998,0,5,467,Germany,Female,DIAMOND,0
530,37,8,0.0,2,1,1,418.186,0,4,605,France,Male,DIAMOND,0
652,31,1,132862.59,1,0,0,221291.28599999996,0,1,921,Spain,Male,GOLD,0
598,38,1,101487.18,1,1,1,106357.74,1,1,468,Germany,Male,SILVER,1
729,44,5,0.0,2,0,1,12895.756000000001,0,4,685,Germany,Male,GOLD,0
710,23,6,0.0,2,1,1,187878.35399999996,0,4,416,Spain,Male,SILVER,0
681,36,5,141952.07,1,1,1,259216.71199999997,0,5,385,Germany,Male,SILVER,0
676,64,4,116954.32,1,1,1,127624.27199999998,0,2,855,Spain,Female,GOLD,0
758,32,4,162657.64,2,1,1,161750.182,0,2,708,Germany,Male,GOLD,0
523,26,4,0.0,2,1,0,259699.33399999997,0,3,602,France,Female,DIAMOND,0
759,30,4,101802.67,1,0,0,12186.319999999998,0,3,790,Germany,Male,GOLD,0
523,35,8,138782.76,1,1,1,260581.50199999998,0,4,249,Germany,Male,DIAMOND,0
758,34,3,0.0,2,1,1,173931.62399999998,0,2,375,Germany,Female,PLATINUM,0
497,27,7,149400.27,1,0,0,234546.066,0,4,423,Spain,Male,GOLD,0
584,35,3,146311.58,1,1,1,147635.85799999998,0,1,292,Germany,Male,GOLD,0
430,66,6,135392.31,2,1,1,242007.884,1,1,886,Germany,Female,DIAMOND,1
776,39,2,104349.45,1,0,0,111319.27,0,2,995,Spain,Male,DIAMOND,0
770,46,5,141788.63,2,0,0,230969.09399999998,0,5,791,Germany,Female,PLATINUM,0
738,44,2,0.0,2,1,0,60241.348,1,5,546,Spain,Male,PLATINUM,1
688,26,8,146133.39,1,1,1,245430.464,0,4,866,Germany,Male,PLATINUM,0
730,27,7,0.0,2,1,0,201754.272,0,1,833,Germany,Female,SILVER,0
633,29,7,169988.35,1,1,0,5995.799999999999,0,3,613,France,Female,DIAMOND,0
713,47,1,0.0,1,1,0,150970.112,1,5,571,Spain,Female,DIAMOND,1
835,29,10,130420.2,2,0,0,148802.16999999998,0,5,349,Germany,Female,DIAMOND,0
580,57,0,136820.99,1,0,1,151955.236,0,5,419,Spain,Female,GOLD,0
547,49,8,121537.71,2,1,0,65145.02999999999,1,2,227,Germany,Male,DIAMOND,1
528,39,0,127631.62,1,0,1,31091.92,1,4,654,Germany,Male,PLATINUM,1
715,38,2,96798.79,2,1,1,6391.538,0,2,294,Spain,Male,SILVER,0
630,50,1,81947.76,1,0,1,89063.708,1,1,912,France,Male,GOLD,1
507,29,6,0.0,2,0,1,132708.25999999998,0,2,284,Spain,Female,DIAMOND,0
703,32,6,0.0,2,0,0,47064.12799999999,0,3,639,France,Female,PLATINUM,0
745,47,5,0.0,2,0,0,204120.59399999998,0,1,637,France,Male,PLATINUM,0
718,48,9,0.0,2,1,1,100962.882,0,2,573,Germany,Male,DIAMOND,0
588,59,4,0.0,2,1,1,38424.574,0,3,330,Spain,Male,SILVER,0
712,29,7,147199.07,1,1,1,118920.35999999999,0,3,886,Germany,Female,SILVER,0
507,40,3,120105.43,1,1,0,128920.01399999998,1,5,787,Germany,Male,PLATINUM,1
596,34,4,99441.21,2,0,1,6738.178,0,1,873,Germany,Male,GOLD,0
679,42,2,0.0,1,1,1,235626.97799999997,0,2,501,Spain,Male,GOLD,0
719,40,9,0.0,2,1,0,255128.796,0,1,238,Spain,Female,GOLD,0
697,33,1,87347.7,1,1,0,241549.31399999998,0,5,942,France,Female,PLATINUM,0
664,54,8,0.0,1,1,1,227822.566,1,5,742,Germany,Male,SILVER,1
679,40,7,0.0,2,1,1,229275.206,0,2,610,Spain,Female,GOLD,0
835,23,9,0.0,1,1,0,27726.221999999998,1,4,955,France,Male,SILVER,1
509,18,7,102983.91,1,1,0,240493.81199999998,0,5,434,Germany,Male,DIAMOND,0
696,40,3,153639.11,1,1,1,193707.35199999998,0,1,908,Spain,Male,DIAMOND,0
694,31,4,141989.27,2,1,0,36578.547999999995,0,4,753,Germany,Male,PLATINUM,0
748,41,2,91621.69,1,1,1,99610.03399999999,0,5,896,Germany,Female,SILVER,0
645,25,1,157404.02,2,1,0,130317.25599999998,0,4,855,Germany,Male,DIAMOND,0
621,31,7,136658.61,1,1,1,208179.782,0,4,564,France,Male,GOLD,0
653,25,2,158266.42,3,1,1,279115.13599999994,0,4,630,Germany,Female,GOLD,0
602,49,0,191808.73,1,0,0,136711.28,0,2,538,Germany,Male,DIAMOND,0
601,33,7,114430.18,2,1,1,214231.982,0,2,976,Germany,Female,SILVER,0
573,41,5,0.0,2,0,1,20286.006,0,3,508,Spain,Male,GOLD,0
710,62,3,131078.42,2,1,0,167103.264,1,2,517,Spain,Male,PLATINUM,1
805,39,5,165272.13,1,1,0,19768.79,1,3,317,Spain,Female,SILVER,1
726,28,2,0.0,1,0,0,137299.71399999998,0,1,983,France,Male,SILVER,0
794,41,7,176845.41,3,1,0,233151.764,1,5,226,Germany,Female,GOLD,1
648,37,7,138503.51,2,1,0,80117.18999999999,0,4,470,Germany,Female,PLATINUM,0
545,33,1,132527.9,2,0,1,150416.594,0,5,898,Germany,Male,SILVER,0
638,39,0,122501.28,2,1,1,133025.91999999998,0,1,492,Germany,Female,GOLD,0
664,26,7,116244.14,2,1,1,133218.196,0,2,837,Germany,Male,GOLD,0
824,38,3,0.0,2,1,0,269935.35,0,5,340,Spain,Female,PLATINUM,0
596,47,5,140187.1,2,1,1,244050.81999999998,0,1,281,Germany,Male,PLATINUM,0
673,39,7,82255.51,2,1,0,153378.78399999999,0,4,984,France,Male,PLATINUM,0
503,37,8,0.0,2,1,1,137065.64800000002,0,1,564,France,Female,DIAMOND,0
567,41,1,0.0,2,1,0,4795.607999999999,0,5,684,Spain,Female,SILVER,0
622,26,8,0.0,2,1,1,174965.748,0,1,471,Spain,Female,SILVER,0
672,28,6,0.0,1,0,1,12355.566,0,3,629,Germany,Female,PLATINUM,0
515,58,2,131852.81,1,1,0,114026.35199999998,1,1,929,France,Female,SILVER,1
675,61,5,62055.17,3,1,0,232842.224,1,4,716,France,Female,PLATINUM,1
557,57,1,120043.13,1,1,0,185334.05,1,1,954,Germany,Male,GOLD,1
791,52,7,0.0,1,1,1,171910.5,0,2,450,France,Female,DIAMOND,0
651,47,2,0.0,2,1,1,167747.096,0,5,758,Spain,Male,PLATINUM,0
567,54,9,96402.96,1,0,0,72864.406,1,1,376,Germany,Male,PLATINUM,1
699,36,6,147137.74,1,1,1,47178.06,0,5,504,Germany,Male,PLATINUM,0
504,32,8,170291.22,2,0,1,21937.586,0,2,391,Germany,Male,GOLD,0
742,35,5,136857.0,1,0,0,118328.398,0,4,823,Germany,Male,GOLD,0
579,36,9,129829.59,1,1,1,85283.568,0,5,725,France,Male,GOLD,0
